customer_id,true_segment,cluster,cluster_name,dominant_tier_of_cluster,recency_days,frequency,monetary,acceptance_rate,avg_price_ratio
2440,SMB,1,High-Value Core,Mid-Market,22,9,1276.44,0.8888888888888888,0.9887555555555555
2441,Occasional,0,Low-Engagement / Occasional,Occasional,139,5,532.03,1.0,1.01756
2442,Mid-Market,3,Steady Mid-Value,SMB,9,24,4479.58,0.9166666666666666,0.9553083333333333
2443,Mid-Market,3,Steady Mid-Value,SMB,13,58,6562.88,0.9137931034482759,0.9795568965517242
2444,SMB,3,Steady Mid-Value,SMB,24,39,5332.33,0.8974358974358975,0.9810179487179488
2445,SMB,3,Steady Mid-Value,SMB,94,15,3348.46,1.0,0.99086
2446,SMB,3,Steady Mid-Value,SMB,7,8,902.31,0.875,0.9645125
2447,Enterprise,1,High-Value Core,Mid-Market,2,69,11691.41,0.9420289855072463,1.0564014492753624
2448,Mid-Market,1,High-Value Core,Mid-Market,1,34,4749.92,0.9117647058823529,0.9872588235294117
2449,SMB,3,Steady Mid-Value,SMB,202,23,4438.91,0.8695652173913043,0.9739086956521739
2450,SMB,3,Steady Mid-Value,SMB,21,18,2826.9500000000003,1.0,0.9423555555555555
2451,SMB,3,Steady Mid-Value,SMB,21,18,1875.98,0.8333333333333334,0.9682277777777778
2452,SMB,3,Steady Mid-Value,SMB,27,14,2225.39,0.8571428571428571,0.9856071428571429
2453,SMB,3,Steady Mid-Value,SMB,52,26,3280.58,0.8846153846153846,0.9770461538461539
2454,SMB,0,Low-Engagement / Occasional,Occasional,43,7,1215.12,1.0,0.9137571428571428
2455,SMB,3,Steady Mid-Value,SMB,68,7,1195.99,1.0,1.0095142857142858
2456,SMB,3,Steady Mid-Value,SMB,24,27,3573.4900000000002,0.8518518518518519,0.9630703703703704
2457,SMB,3,Steady Mid-Value,SMB,132,30,5595.09,0.9666666666666667,0.9891433333333333
2458,Mid-Market,1,High-Value Core,Mid-Market,10,46,12360.29,0.9782608695652174,0.9700434782608696
2459,Mid-Market,3,Steady Mid-Value,SMB,57,14,1272.02,0.8571428571428571,0.98835
2460,SMB,3,Steady Mid-Value,SMB,29,26,3584.55,0.9230769230769231,0.9870038461538461
2461,Occasional,0,Low-Engagement / Occasional,Occasional,51,11,3119.81,1.0,0.9500727272727272
2462,SMB,3,Steady Mid-Value,SMB,112,42,9315.32,0.9523809523809523,0.9825428571428573
2463,Mid-Market,1,High-Value Core,Mid-Market,47,24,4122.41,0.9166666666666666,1.0002625
2464,SMB,3,Steady Mid-Value,SMB,54,12,3276.68,0.8333333333333334,0.9764916666666666
2465,Mid-Market,1,High-Value Core,Mid-Market,19,22,5315.63,0.8636363636363636,0.9840954545454547
2466,SMB,3,Steady Mid-Value,SMB,93,38,5720.98,0.9736842105263158,0.9610947368421052
2467,SMB,3,Steady Mid-Value,SMB,143,48,8564.47,0.9375,0.9750520833333334
2468,SMB,3,Steady Mid-Value,SMB,13,33,6008.5,0.7878787878787878,0.9830909090909091
2469,SMB,0,Low-Engagement / Occasional,Occasional,246,22,3387.04,1.0,0.9618136363636364
2470,Mid-Market,1,High-Value Core,Mid-Market,29,50,9472.26,0.92,1.002858
2471,SMB,3,Steady Mid-Value,SMB,131,20,2566.38,0.9,0.97542
2472,Occasional,0,Low-Engagement / Occasional,Occasional,321,16,3609.84,0.875,0.94618125
2473,SMB,3,Steady Mid-Value,SMB,55,31,4374.19,0.9354838709677419,0.9464290322580645
2474,SMB,3,Steady Mid-Value,SMB,64,27,6936.6,0.9259259259259259,0.9512999999999999
2475,Mid-Market,1,High-Value Core,Mid-Market,14,25,3884.5,0.88,0.989912
2476,Enterprise,1,High-Value Core,Mid-Market,1,72,16332.27,0.9583333333333334,1.0299180555555556
2477,Mid-Market,1,High-Value Core,Mid-Market,3,59,9656.14,0.9322033898305084,0.9759966101694915
2478,Mid-Market,1,High-Value Core,Mid-Market,3,54,8379.539999999999,0.9629629629629629,1.0010222222222223
2479,Mid-Market,1,High-Value Core,Mid-Market,19,36,7459.53,0.9444444444444444,0.9922083333333332
2480,Occasional,0,Low-Engagement / Occasional,Occasional,69,16,2675.42,0.875,0.96398125
2481,SMB,3,Steady Mid-Value,SMB,98,8,1648.1699999999998,0.875,0.9706625
2482,Mid-Market,1,High-Value Core,Mid-Market,19,18,4631.4800000000005,0.9444444444444444,0.9973500000000001
2483,Mid-Market,1,High-Value Core,Mid-Market,16,72,11507.619999999999,0.9444444444444444,0.9705180555555556
2484,Mid-Market,3,Steady Mid-Value,SMB,61,10,1697.68,0.9,0.9679500000000001
2485,SMB,3,Steady Mid-Value,SMB,23,35,5355.75,0.8857142857142857,0.9941771428571429
2486,Mid-Market,1,High-Value Core,Mid-Market,8,50,7949.06,0.9,0.9875079999999999
2487,SMB,3,Steady Mid-Value,SMB,17,17,2616.9,0.9411764705882353,0.9897235294117647
2488,SMB,3,Steady Mid-Value,SMB,19,33,6890.35,0.8787878787878788,0.953590909090909
2489,Mid-Market,1,High-Value Core,Mid-Market,4,68,10068.08,0.8823529411764706,1.0106323529411765
2490,SMB,3,Steady Mid-Value,SMB,179,42,7220.15,0.9047619047619048,0.9862190476190476
2491,Occasional,0,Low-Engagement / Occasional,Occasional,76,4,700.8699999999999,1.0,0.93155
2492,Mid-Market,3,Steady Mid-Value,SMB,68,74,12216.26,0.8918918918918919,0.9784594594594596
2493,Enterprise,1,High-Value Core,Mid-Market,4,64,14842.52,0.9375,1.041965625
2494,Occasional,0,Low-Engagement / Occasional,Occasional,165,10,6556.610000000001,1.0,0.97136
2495,Occasional,0,Low-Engagement / Occasional,Occasional,335,1,646.24,1.0,0.9576
2496,SMB,3,Steady Mid-Value,SMB,34,7,883.6,1.0,0.9599714285714286
2497,SMB,0,Low-Engagement / Occasional,Occasional,31,9,1034.26,1.0,0.927611111111111
2498,Mid-Market,1,High-Value Core,Mid-Market,70,26,5454.68,0.9615384615384616,0.9875153846153846
2499,SMB,3,Steady Mid-Value,SMB,2,21,3328.62,0.9047619047619048,0.976604761904762
2500,SMB,3,Steady Mid-Value,SMB,23,20,4586.61,0.9,0.9871399999999999
2501,Enterprise,1,High-Value Core,Mid-Market,11,114,22235.78,0.9385964912280702,1.0289657894736841
2502,SMB,3,Steady Mid-Value,SMB,68,7,560.0999999999999,0.8571428571428571,0.9359142857142857
2503,Occasional,2,Price-Sensitive / At-Risk,Occasional,251,12,1641.72,0.8333333333333334,0.96055
2504,SMB,3,Steady Mid-Value,SMB,60,29,5001.07,0.896551724137931,0.9892931034482758
2505,Mid-Market,1,High-Value Core,Mid-Market,17,78,20564.26,0.9230769230769231,1.0033346153846152
2506,Enterprise,1,High-Value Core,Mid-Market,5,95,18986.010000000002,0.9263157894736842,1.047181052631579
2507,Occasional,2,Price-Sensitive / At-Risk,Occasional,18,5,1536.5800000000002,0.8,0.977
2508,Occasional,0,Low-Engagement / Occasional,Occasional,348,9,1262.95,1.0,0.9731888888888888
2509,SMB,3,Steady Mid-Value,SMB,122,22,3748.9700000000003,0.9545454545454546,1.0059909090909092
2510,SMB,3,Steady Mid-Value,SMB,138,28,4633.32,0.8571428571428571,0.990125
2511,SMB,0,Low-Engagement / Occasional,Occasional,79,23,3654.66,1.0,0.9693086956521739
2512,Mid-Market,3,Steady Mid-Value,SMB,21,15,2442.38,0.9333333333333333,0.9745933333333333
2513,Mid-Market,1,High-Value Core,Mid-Market,54,51,8224.49,0.8823529411764706,1.0128411764705882
2514,Mid-Market,3,Steady Mid-Value,SMB,62,53,7885.21,0.8679245283018868,0.9795943396226415
2515,Mid-Market,1,High-Value Core,Mid-Market,3,55,6671.4800000000005,0.8363636363636363,0.9875454545454545
2516,Occasional,0,Low-Engagement / Occasional,Occasional,254,8,701.04,1.0,0.9262875
2517,Mid-Market,3,Steady Mid-Value,SMB,36,30,5368.93,0.9,0.9878566666666667
2518,Mid-Market,1,High-Value Core,Mid-Market,9,47,6619.32,0.9148936170212766,0.9931765957446808
2519,SMB,3,Steady Mid-Value,SMB,28,11,1857.3,0.9090909090909091,0.9386181818181818
2520,Mid-Market,1,High-Value Core,Mid-Market,14,15,4149.610000000001,1.0,0.9689466666666667
2521,Mid-Market,1,High-Value Core,Mid-Market,86,74,17496.95,0.972972972972973,0.9827905405405406
2522,SMB,0,Low-Engagement / Occasional,Occasional,125,3,1090.15,1.0,1.0343
2523,Mid-Market,1,High-Value Core,Mid-Market,5,20,3908.95,0.95,0.96904
2524,SMB,3,Steady Mid-Value,SMB,39,26,6061.27,0.9615384615384616,0.9788769230769231
2525,Occasional,0,Low-Engagement / Occasional,Occasional,85,10,2365.43,1.0,0.9738
2526,Mid-Market,1,High-Value Core,Mid-Market,30,70,11812.4,0.9,0.9959614285714284
2527,Occasional,0,Low-Engagement / Occasional,Occasional,157,7,748.71,0.8571428571428571,0.9317714285714286
2528,Occasional,0,Low-Engagement / Occasional,Occasional,444,1,158.12,1.0,0.8061
2529,SMB,3,Steady Mid-Value,SMB,79,30,5007.09,0.9333333333333333,0.98879
2530,SMB,3,Steady Mid-Value,SMB,56,18,3469.33,1.0,0.9720666666666666
2531,SMB,3,Steady Mid-Value,SMB,40,28,6307.8,0.9285714285714286,0.9857535714285713
2532,SMB,3,Steady Mid-Value,SMB,71,19,3318.19,0.8947368421052632,0.9821157894736842
2533,SMB,3,Steady Mid-Value,SMB,98,21,3943.5299999999997,1.0,0.9687
2534,Enterprise,1,High-Value Core,Mid-Market,27,28,4489.45,0.8928571428571429,1.07385
2535,Occasional,0,Low-Engagement / Occasional,Occasional,346,10,2053.33,1.0,0.94239
2536,SMB,3,Steady Mid-Value,SMB,17,33,5675.99,0.8484848484848485,0.9778757575757576
2537,SMB,3,Steady Mid-Value,SMB,66,21,2632.94,0.8571428571428571,0.9832857142857143
2538,Mid-Market,1,High-Value Core,Mid-Market,12,49,8642.82,0.9591836734693877,0.976769387755102
2539,Enterprise,1,High-Value Core,Mid-Market,7,47,8856.1,0.9148936170212766,1.0345
2540,SMB,3,Steady Mid-Value,SMB,22,25,5327.92,0.92,0.967056
2541,SMB,3,Steady Mid-Value,SMB,49,38,5334.52,0.9210526315789473,0.9757394736842105
2542,SMB,3,Steady Mid-Value,SMB,34,33,6352.14,0.9393939393939394,0.9702060606060607
2543,Mid-Market,1,High-Value Core,Mid-Market,29,38,6199.41,1.0,0.961128947368421
2544,Mid-Market,3,Steady Mid-Value,SMB,16,46,7780.96,0.9347826086956522,0.9576934782608696
2545,SMB,3,Steady Mid-Value,SMB,258,21,2457.76,0.9523809523809523,0.9788571428571429
2546,Mid-Market,3,Steady Mid-Value,SMB,29,57,8956.69,0.8771929824561403,0.9774070175438596
2547,Occasional,0,Low-Engagement / Occasional,Occasional,451,13,1575.89,0.9230769230769231,0.9622923076923077
2548,Mid-Market,1,High-Value Core,Mid-Market,27,83,16286.66,0.927710843373494,1.0069734939759036
2549,Mid-Market,1,High-Value Core,Mid-Market,16,81,17081.87,0.9382716049382716,0.9935493827160494
2550,Mid-Market,1,High-Value Core,Mid-Market,44,68,13936.77,0.9558823529411765,0.9790514705882354
2551,SMB,3,Steady Mid-Value,SMB,9,19,3633.1,0.9473684210526315,0.9814526315789474
2552,SMB,3,Steady Mid-Value,SMB,25,27,5010.4400000000005,0.9259259259259259,0.9664185185185185
2553,SMB,3,Steady Mid-Value,SMB,35,16,3867.51,0.9375,0.94603125
2554,Occasional,0,Low-Engagement / Occasional,Occasional,13,2,201.79,1.0,0.969
2555,Mid-Market,3,Steady Mid-Value,SMB,274,20,5002.25,0.9,0.97577
2556,SMB,2,Price-Sensitive / At-Risk,Occasional,7,14,2022.0,0.7857142857142857,0.9814499999999999
2557,Enterprise,1,High-Value Core,Mid-Market,42,100,22824.09,0.95,1.0309309999999998
2558,Mid-Market,1,High-Value Core,Mid-Market,49,49,8749.39,0.9795918367346939,0.9958448979591836
2559,SMB,0,Low-Engagement / Occasional,Occasional,149,7,860.99,0.8571428571428571,0.9395428571428572
2560,Enterprise,1,High-Value Core,Mid-Market,7,79,16100.06,0.9746835443037974,1.041598734177215
2561,SMB,3,Steady Mid-Value,SMB,75,22,3425.69,0.9545454545454546,0.9688772727272728
2562,SMB,3,Steady Mid-Value,SMB,101,12,2915.59,0.9166666666666666,0.9778083333333334
2563,SMB,3,Steady Mid-Value,SMB,9,31,3165.65,0.9032258064516129,0.9641967741935484
2564,SMB,3,Steady Mid-Value,SMB,80,36,6880.8,0.9166666666666666,0.9763444444444445
2565,SMB,2,Price-Sensitive / At-Risk,Occasional,87,26,3617.67,0.8076923076923077,0.9738384615384615
2566,Mid-Market,1,High-Value Core,Mid-Market,39,56,11277.94,0.9642857142857143,1.0040071428571429
2567,Enterprise,1,High-Value Core,Mid-Market,20,94,16356.59,0.9361702127659575,1.034063829787234
2568,Mid-Market,1,High-Value Core,Mid-Market,85,31,7369.14,0.9354838709677419,0.9974193548387097
2569,SMB,3,Steady Mid-Value,SMB,146,20,3262.5,0.9,0.95549
2570,Occasional,0,Low-Engagement / Occasional,Occasional,43,10,4653.5,1.0,0.93753
2571,Enterprise,1,High-Value Core,Mid-Market,24,38,11227.16,0.9736842105263158,1.0372921052631578
2572,SMB,3,Steady Mid-Value,SMB,98,19,3311.2200000000003,0.8947368421052632,0.9647210526315789
2573,SMB,3,Steady Mid-Value,SMB,36,15,3479.77,0.9333333333333333,0.9686133333333333
2574,SMB,1,High-Value Core,Mid-Market,47,11,3770.82,1.0,0.9946181818181817
2575,SMB,3,Steady Mid-Value,SMB,50,27,5645.34,0.9629629629629629,0.9867962962962963
2576,SMB,3,Steady Mid-Value,SMB,25,12,3208.45,1.0,0.93985
2577,SMB,3,Steady Mid-Value,SMB,120,21,4794.51,0.9523809523809523,0.961547619047619
2578,Occasional,0,Low-Engagement / Occasional,Occasional,136,14,1441.29,0.8571428571428571,0.9754428571428572
2579,Mid-Market,3,Steady Mid-Value,SMB,135,55,9301.85,0.9090909090909091,0.9814781818181818
2580,Occasional,2,Price-Sensitive / At-Risk,Occasional,100,10,890.1500000000001,0.8,0.96998
2581,Enterprise,1,High-Value Core,Mid-Market,29,24,5737.88,0.9583333333333334,1.0760125
2582,Occasional,0,Low-Engagement / Occasional,Occasional,433,10,2883.41,0.9,0.9559599999999999
2583,Enterprise,1,High-Value Core,Mid-Market,27,27,5676.12,0.9629629629629629,1.0369444444444444
2584,Mid-Market,3,Steady Mid-Value,SMB,56,21,4195.1900000000005,0.9523809523809523,0.9796285714285714
2585,Enterprise,1,High-Value Core,Mid-Market,6,76,15091.36,0.9868421052631579,1.0311026315789473
2586,SMB,1,High-Value Core,Mid-Market,5,6,1109.43,1.0,1.0210666666666668
2587,Mid-Market,3,Steady Mid-Value,SMB,52,8,1001.25,0.875,1.025125
2588,Mid-Market,3,Steady Mid-Value,SMB,22,11,1654.36,1.0,0.9595363636363636
2589,SMB,3,Steady Mid-Value,SMB,15,21,3252.99,1.0,0.9507666666666668
2590,Mid-Market,1,High-Value Core,Mid-Market,14,52,10715.19,0.9038461538461539,0.9806980769230769
2591,SMB,3,Steady Mid-Value,SMB,17,28,5869.04,0.9642857142857143,0.952375
2592,Occasional,0,Low-Engagement / Occasional,Occasional,178,5,799.46,1.0,0.9587600000000001
2593,SMB,3,Steady Mid-Value,SMB,14,10,1971.4399999999998,1.0,0.9162399999999999
2594,Mid-Market,3,Steady Mid-Value,SMB,229,36,4966.31,1.0,0.9673305555555556
2595,Mid-Market,1,High-Value Core,Mid-Market,6,73,12324.07,0.958904109589041,0.9573506849315069
2596,Occasional,0,Low-Engagement / Occasional,Occasional,334,4,1219.93,1.0,0.928625
2597,Mid-Market,1,High-Value Core,Mid-Market,20,51,6585.09,0.9215686274509803,0.9873607843137255
2598,Mid-Market,1,High-Value Core,Mid-Market,24,51,6714.68,0.9215686274509803,0.9847019607843137
2599,Occasional,0,Low-Engagement / Occasional,Occasional,520,3,383.23,1.0,0.9308666666666667
2600,Occasional,0,Low-Engagement / Occasional,Occasional,131,15,3714.7400000000002,0.9333333333333333,0.9492133333333332
2601,Mid-Market,3,Steady Mid-Value,SMB,45,69,13302.46,0.8840579710144928,0.9785507246376811
2602,SMB,2,Price-Sensitive / At-Risk,Occasional,52,38,6189.07,0.7894736842105263,0.9900263157894738
2603,SMB,0,Low-Engagement / Occasional,Occasional,18,4,541.31,1.0,0.940725
2604,SMB,0,Low-Engagement / Occasional,Occasional,20,1,174.63,1.0,0.947
2605,Enterprise,1,High-Value Core,Mid-Market,10,73,16677.14,0.9452054794520548,1.0612753424657535
2606,Mid-Market,1,High-Value Core,Mid-Market,7,49,8967.99,0.8775510204081632,0.9944795918367347
2607,SMB,3,Steady Mid-Value,SMB,92,19,3747.14,1.0,0.9717315789473685
2608,Mid-Market,1,High-Value Core,Mid-Market,6,58,9584.01,0.8448275862068966,0.9960620689655172
2609,SMB,3,Steady Mid-Value,SMB,41,21,3146.19,0.8095238095238095,0.9921095238095238
2610,Mid-Market,1,High-Value Core,Mid-Market,6,49,10458.69,0.9795918367346939,1.0049510204081633
2611,Occasional,0,Low-Engagement / Occasional,Occasional,108,6,1096.68,1.0,1.0007166666666667
2612,SMB,3,Steady Mid-Value,SMB,104,23,3396.6,0.9565217391304348,0.9925130434782609
2613,SMB,2,Price-Sensitive / At-Risk,Occasional,74,14,1247.96,0.7857142857142857,0.9788071428571429
2614,SMB,2,Price-Sensitive / At-Risk,Occasional,24,7,364.08000000000004,0.5714285714285714,1.0337857142857143
2615,Mid-Market,1,High-Value Core,Mid-Market,58,61,10655.4,0.9180327868852459,1.0051737704918033
2616,SMB,0,Low-Engagement / Occasional,Occasional,283,22,4261.47,0.9545454545454546,0.9591727272727273
2617,Mid-Market,1,High-Value Core,Mid-Market,8,40,6901.67,0.875,1.00921
2618,Occasional,0,Low-Engagement / Occasional,Occasional,484,13,3616.87,1.0,0.9472769230769231
2619,SMB,3,Steady Mid-Value,SMB,74,35,7671.87,0.9142857142857143,0.99106
2620,Occasional,0,Low-Engagement / Occasional,Occasional,389,1,422.63,1.0,0.8285
2621,Occasional,0,Low-Engagement / Occasional,Occasional,199,8,2059.44,0.875,0.95015
2622,Occasional,2,Price-Sensitive / At-Risk,Occasional,1054,2,199.08,0.5,1.03255
2623,Mid-Market,1,High-Value Core,Mid-Market,18,22,3276.72,0.9090909090909091,0.9909772727272728
2624,Occasional,0,Low-Engagement / Occasional,Occasional,119,13,1943.9199999999998,0.8461538461538461,0.9393769230769231
2625,SMB,3,Steady Mid-Value,SMB,55,28,4543.96,0.9285714285714286,0.9771428571428571
2626,Mid-Market,1,High-Value Core,Mid-Market,24,80,13950.89,0.9,1.01219125
2627,SMB,2,Price-Sensitive / At-Risk,Occasional,34,18,2132.6600000000003,0.7777777777777778,0.9914277777777778
2628,Mid-Market,1,High-Value Core,Mid-Market,37,62,14837.56,0.8870967741935484,0.9729241935483871
2629,Mid-Market,3,Steady Mid-Value,SMB,25,15,2815.88,0.9333333333333333,0.94842
2630,Mid-Market,3,Steady Mid-Value,SMB,68,56,9092.07,0.9285714285714286,0.9814160714285715
2631,Mid-Market,3,Steady Mid-Value,SMB,19,53,9073.49,0.9433962264150944,0.9699245283018868
2632,SMB,3,Steady Mid-Value,SMB,6,44,7162.2,0.8181818181818182,0.9774681818181818
2633,Occasional,2,Price-Sensitive / At-Risk,Occasional,109,15,2475.23,0.7333333333333333,0.9478666666666666
2634,SMB,3,Steady Mid-Value,SMB,88,35,5317.96,0.8857142857142857,0.9693714285714284
2635,SMB,3,Steady Mid-Value,SMB,55,31,5548.38,0.9354838709677419,0.9399935483870968
2636,Mid-Market,1,High-Value Core,Mid-Market,71,27,3557.07,0.8888888888888888,1.0093074074074073
2637,SMB,2,Price-Sensitive / At-Risk,Occasional,117,7,516.88,0.8571428571428571,0.9585
2638,Mid-Market,1,High-Value Core,Mid-Market,23,27,4758.47,0.8888888888888888,1.0037518518518518
2639,SMB,3,Steady Mid-Value,SMB,77,11,2559.2200000000003,1.0,0.9808727272727272
2640,Mid-Market,3,Steady Mid-Value,SMB,44,13,2402.75,1.0,0.9874461538461539
2641,SMB,3,Steady Mid-Value,SMB,75,16,2356.9900000000002,0.9375,0.97766875
2642,SMB,3,Steady Mid-Value,SMB,9,25,4677.82,1.0,0.961516
2643,SMB,3,Steady Mid-Value,SMB,58,15,1548.77,0.8666666666666667,0.9615333333333334
2644,Occasional,3,Steady Mid-Value,SMB,15,15,1924.6100000000001,0.8666666666666667,0.9607333333333333
2645,Mid-Market,1,High-Value Core,Mid-Market,8,43,6612.1,0.9534883720930233,0.9750255813953488
2646,Occasional,0,Low-Engagement / Occasional,Occasional,105,3,356.58,1.0,0.9343333333333333
2647,SMB,3,Steady Mid-Value,SMB,92,35,5033.74,0.9142857142857143,0.9780028571428572
2648,SMB,1,High-Value Core,Mid-Market,10,15,4537.0,1.0,0.9916666666666667
2649,SMB,2,Price-Sensitive / At-Risk,Occasional,107,5,712.13,0.8,0.97452
2650,Occasional,2,Price-Sensitive / At-Risk,Occasional,30,4,234.17000000000002,0.75,0.954375
2651,Occasional,2,Price-Sensitive / At-Risk,Occasional,1,6,315.90000000000003,0.8333333333333334,1.0005
2652,Mid-Market,3,Steady Mid-Value,SMB,36,55,12054.46,0.9272727272727272,0.9694363636363637
2653,SMB,3,Steady Mid-Value,SMB,33,34,4320.81,0.8823529411764706,0.9750764705882353
2654,SMB,3,Steady Mid-Value,SMB,5,24,3070.44,0.875,0.9651041666666668
2655,SMB,3,Steady Mid-Value,SMB,92,13,2224.24,0.9230769230769231,1.0156923076923077
2656,Occasional,2,Price-Sensitive / At-Risk,Occasional,140,12,2662.17,0.8333333333333334,0.9797416666666666
2657,Mid-Market,3,Steady Mid-Value,SMB,110,73,15789.99,0.9452054794520548,0.9691972602739727
2658,SMB,2,Price-Sensitive / At-Risk,Occasional,167,17,2339.94,0.7647058823529411,0.9984823529411765
2659,Mid-Market,1,High-Value Core,Mid-Market,16,22,3325.99,0.9545454545454546,0.9803409090909091
2660,Mid-Market,1,High-Value Core,Mid-Market,19,83,14999.69,0.9759036144578314,0.9848518072289156
2661,Occasional,0,Low-Engagement / Occasional,Occasional,33,19,4283.05,0.8947368421052632,0.9467105263157896
2662,Mid-Market,1,High-Value Core,Mid-Market,22,14,2562.36,1.0,0.9745714285714285
2663,Mid-Market,1,High-Value Core,Mid-Market,9,30,5430.15,0.9333333333333333,0.9823000000000001
2664,Mid-Market,1,High-Value Core,Mid-Market,1,45,5843.5599999999995,0.9111111111111111,0.9812622222222221
2665,SMB,3,Steady Mid-Value,SMB,53,9,1245.21,1.0,0.936788888888889
2666,SMB,3,Steady Mid-Value,SMB,245,16,2837.81,0.875,0.9863062499999999
2667,Occasional,0,Low-Engagement / Occasional,Occasional,104,11,2026.05,1.0,0.9413636363636364
2668,Enterprise,1,High-Value Core,Mid-Market,16,92,18498.16,0.9565217391304348,1.042079347826087
2669,SMB,3,Steady Mid-Value,SMB,18,18,3724.81,0.9444444444444444,0.9694666666666668
2670,SMB,3,Steady Mid-Value,SMB,77,13,2758.7,0.9230769230769231,0.9578307692307693
2671,SMB,3,Steady Mid-Value,SMB,169,26,4813.03,0.8461538461538461,0.9869884615384615
2672,SMB,0,Low-Engagement / Occasional,Occasional,246,12,1383.9,1.0,0.9985666666666667
2673,Mid-Market,1,High-Value Core,Mid-Market,37,27,4575.03,0.9629629629629629,1.0037444444444443
2674,SMB,2,Price-Sensitive / At-Risk,Occasional,147,35,4839.15,0.8,0.9799285714285714
2675,SMB,3,Steady Mid-Value,SMB,38,37,4884.57,0.8108108108108109,0.9628162162162163
2676,SMB,3,Steady Mid-Value,SMB,90,18,2461.59,0.8888888888888888,0.9711000000000001
2677,SMB,3,Steady Mid-Value,SMB,88,23,2980.2599999999998,0.8260869565217391,0.9686869565217392
2678,SMB,3,Steady Mid-Value,SMB,90,14,2454.81,0.9285714285714286,0.976757142857143
2679,SMB,3,Steady Mid-Value,SMB,173,29,6157.83,0.9310344827586207,0.9781896551724137
2680,Mid-Market,1,High-Value Core,Mid-Market,17,38,6799.42,0.8421052631578947,0.9992605263157894
2681,SMB,3,Steady Mid-Value,SMB,44,39,7917.7,0.9230769230769231,0.9783000000000001
2682,Occasional,0,Low-Engagement / Occasional,Occasional,114,10,2695.92,0.9,0.9801
2683,Mid-Market,1,High-Value Core,Mid-Market,9,68,8660.72,0.8823529411764706,0.975510294117647
2684,SMB,3,Steady Mid-Value,SMB,143,6,1340.59,1.0,0.9956999999999999
2685,Mid-Market,3,Steady Mid-Value,SMB,29,33,4047.94,0.9090909090909091,0.9646424242424243
2686,SMB,3,Steady Mid-Value,SMB,26,18,3643.8999999999996,0.9444444444444444,0.9503888888888888
2687,Mid-Market,1,High-Value Core,Mid-Market,27,68,12997.49,0.9117647058823529,0.9961441176470589
2688,SMB,3,Steady Mid-Value,SMB,194,29,6380.05,0.896551724137931,0.9602068965517241
2689,Mid-Market,1,High-Value Core,Mid-Market,24,72,12805.49,0.8611111111111112,0.977273611111111
2690,SMB,3,Steady Mid-Value,SMB,51,33,6383.92,0.8181818181818182,0.9586939393939394
2691,Occasional,0,Low-Engagement / Occasional,Occasional,233,10,2216.36,0.9,0.9440099999999999
2692,Mid-Market,1,High-Value Core,Mid-Market,15,59,14451.42,0.9322033898305084,0.9878728813559322
2693,Occasional,0,Low-Engagement / Occasional,Occasional,19,12,1869.06,1.0,0.9338166666666666
2694,Occasional,0,Low-Engagement / Occasional,Occasional,572,8,733.0699999999999,0.875,0.9436875
2695,Occasional,2,Price-Sensitive / At-Risk,Occasional,61,10,1357.3600000000001,0.8,0.95781
2696,Mid-Market,1,High-Value Core,Mid-Market,40,40,9706.76,0.875,0.9925824999999999
2697,SMB,3,Steady Mid-Value,SMB,14,31,4233.2,0.8709677419354839,0.9774193548387097
2698,Enterprise,1,High-Value Core,Mid-Market,12,43,12849.35,0.9534883720930233,1.0635046511627906
2699,Mid-Market,1,High-Value Core,Mid-Market,70,41,8217.14,1.0,0.9888341463414635
2700,Occasional,0,Low-Engagement / Occasional,Occasional,865,5,1690.96,1.0,0.94668
2701,SMB,3,Steady Mid-Value,SMB,3,10,1178.74,0.9,0.95597
2702,SMB,2,Price-Sensitive / At-Risk,Occasional,113,5,722.43,0.8,0.9639200000000001
2703,Mid-Market,1,High-Value Core,Mid-Market,25,30,6075.79,0.9333333333333333,1.0026300000000001
2704,SMB,3,Steady Mid-Value,SMB,114,29,4675.97,0.9310344827586207,0.9590689655172413
2705,SMB,2,Price-Sensitive / At-Risk,Occasional,9,22,1733.8400000000001,0.7727272727272727,0.9761045454545454
2706,SMB,2,Price-Sensitive / At-Risk,Occasional,64,17,2454.2,0.7058823529411765,0.9640882352941178
2707,Occasional,0,Low-Engagement / Occasional,Occasional,124,3,443.92,1.0,0.8828
2708,Mid-Market,3,Steady Mid-Value,SMB,60,11,1443.95,0.9090909090909091,0.9666727272727272
2709,Mid-Market,1,High-Value Core,Mid-Market,34,16,3587.9700000000003,0.8125,0.9997
2710,SMB,3,Steady Mid-Value,SMB,124,11,1926.43,0.9090909090909091,0.9830727272727273
2711,Occasional,2,Price-Sensitive / At-Risk,Occasional,526,6,1167.3899999999999,0.8333333333333334,0.9838166666666667
2712,Mid-Market,1,High-Value Core,Mid-Market,50,37,6483.18,0.8918918918918919,1.008545945945946
2713,Mid-Market,1,High-Value Core,Mid-Market,57,29,5572.82,0.9655172413793104,0.9789517241379311
2714,Mid-Market,3,Steady Mid-Value,SMB,56,25,4243.03,0.92,0.975468
2715,Occasional,2,Price-Sensitive / At-Risk,Occasional,553,6,833.3900000000001,0.6666666666666666,1.0201
2716,Mid-Market,1,High-Value Core,Mid-Market,70,68,13604.220000000001,0.9117647058823529,0.990560294117647
2717,SMB,3,Steady Mid-Value,SMB,28,5,726.24,1.0,1.0079
