customer_id,true_segment,true_beta,signup_date,industry,region,contract_type,tenure_days_at_cutoff,n_quotes_12m,n_accepted_12m,avg_price_ratio_12m,revenue_12m,express_share_12m,acceptance_rate_12m,price_ratio_trend,churned
2161,SMB,6.026,2021-07-07,Manufacturing,Southeast,Spot,1505,5.0,4.0,0.9398799999999999,436.09000000000003,0.0,0.8,-0.026599999999999957,0
2162,Mid-Market,3.309,2024-09-14,Manufacturing,West,Spot,340,10.0,9.0,0.97441,1198.4399999999996,0.1,0.9,-0.1330800000000002,0
2163,Mid-Market,3.92,2024-10-04,Apparel,West,Spot,320,5.0,5.0,0.9743600000000001,922.2599999999999,0.2,1.0,-0.11489999999999989,0
2164,Mid-Market,3.649,2025-05-13,Food & Beverage,Northeast,Contract,99,1.0,1.0,0.9018,134.05,0.0,1.0,,0
2166,Mid-Market,5.28,2020-04-15,Pharma,Northeast,Contract,1953,11.0,10.0,0.9961727272727273,2426.46,0.09090909090909091,0.9090909090909091,0.0017666666666666941,0
2167,Occasional,9.129,2019-11-01,Automotive,Midwest,Spot,2119,2.0,2.0,1.04695,131.22,0.5,1.0,,1
2168,Mid-Market,4.916,2020-02-07,Food & Beverage,Midwest,Contract,2021,8.0,8.0,0.966525,1204.3200000000002,0.125,1.0,0.003750000000000031,0
2170,SMB,6.541,2022-11-28,Electronics,Midwest,Spot,996,5.0,5.0,1.03306,704.75,0.4,1.0,0.06674999999999998,0
2171,Mid-Market,4.957,2021-05-06,Food & Beverage,Northeast,Spot,1567,6.0,6.0,0.9717166666666667,1196.0,0.0,1.0,,0
2172,Mid-Market,4.788,2021-12-30,Electronics,Midwest,Contract,1329,8.0,7.0,0.9890125000000001,1507.46,0.25,0.875,,0
2173,SMB,8.897,2020-02-25,Industrial,Southeast,Contract,2003,5.0,4.0,0.93482,241.31000000000003,0.2,0.8,0.03915000000000002,0
2174,Mid-Market,5.68,2022-10-21,Industrial,Midwest,Contract,1034,12.0,12.0,0.9164083333333334,1543.3899999999999,0.16666666666666666,1.0,0.022399999999999864,0
2175,Mid-Market,5.023,2021-11-02,Electronics,Midwest,Spot,1387,7.0,6.0,1.0277571428571428,1130.01,0.42857142857142855,0.8571428571428571,,0
2176,SMB,6.267,2024-04-27,Industrial,West,Spot,480,6.0,6.0,1.0089833333333333,1173.89,0.16666666666666666,1.0,0.0035999999999998256,0
2177,Mid-Market,4.661,2019-02-21,Automotive,Southeast,Spot,2372,9.0,9.0,0.9546,3912.89,0.1111111111111111,1.0,0.052649999999999975,0
2178,SMB,8.087,2025-03-18,Retail,Northeast,Contract,155,4.0,4.0,0.9533499999999999,1106.37,0.0,1.0,,0
2179,Mid-Market,5.932,2019-05-28,Food & Beverage,Midwest,Spot,2276,14.0,12.0,1.0083714285714287,1619.09,0.14285714285714285,0.8571428571428571,0.09215833333333345,0
2180,Occasional,7.559,2021-10-13,Apparel,Northeast,Spot,1407,5.0,4.0,0.9859199999999999,942.47,0.2,0.8,0.05425000000000013,1
2181,SMB,6.647,2021-04-09,Food & Beverage,Northeast,Contract,1594,5.0,5.0,0.94192,532.4,0.0,1.0,,0
2182,Occasional,9.457,2023-10-15,Food & Beverage,Southeast,Spot,675,5.0,5.0,0.95658,643.83,0.2,1.0,0.07329999999999992,0
2183,Occasional,8.048,2023-05-22,Food & Beverage,Midwest,Spot,821,2.0,2.0,0.98275,146.43,0.0,1.0,,1
2184,Mid-Market,4.704,2020-04-24,Apparel,Southeast,Spot,1944,9.0,7.0,1.0258777777777779,2362.6600000000003,0.2222222222222222,0.7777777777777778,0.012899999999999912,0
2185,SMB,7.099,2022-04-09,Electronics,Midwest,Spot,1229,3.0,3.0,0.965,696.2,0.3333333333333333,1.0,-0.05219999999999991,0
2186,Mid-Market,4.326,2022-07-25,Pharma,West,Spot,1122,11.0,10.0,1.0046727272727272,1855.6200000000001,0.09090909090909091,0.9090909090909091,-0.09138999999999986,0
2187,SMB,6.684,2022-02-03,Manufacturing,Midwest,Spot,1294,5.0,5.0,0.9171400000000001,355.39,0.0,1.0,-0.0817000000000001,0
2188,SMB,7.617,2019-02-23,Industrial,Southeast,Contract,2370,10.0,10.0,0.9750099999999999,1808.23,0.2,1.0,0.08624999999999994,0
2189,Mid-Market,3.846,2020-03-09,Retail,Northeast,Spot,1990,9.0,9.0,0.9404888888888888,2114.3,0.1111111111111111,1.0,0.08819999999999995,0
2190,Occasional,6.569,2022-05-11,Retail,Northeast,Spot,1197,1.0,1.0,0.9253,86.65,0.0,1.0,,1
2191,Mid-Market,5.233,2020-09-26,Retail,Midwest,Spot,1789,9.0,9.0,1.0192444444444444,1538.0,0.0,1.0,-0.008899999999999908,0
2192,SMB,5.777,2022-08-20,Electronics,West,Spot,1096,9.0,6.0,1.0142,867.2099999999999,0.3333333333333333,0.6666666666666666,-0.08169999999999977,0
2193,SMB,5.419,2020-02-03,Pharma,Northeast,Spot,2025,5.0,5.0,0.8955400000000001,812.2,0.0,1.0,,1
2194,Enterprise,3.069,2023-11-26,Industrial,Northeast,Contract,633,15.0,13.0,1.0303533333333332,2981.7999999999997,0.26666666666666666,0.8666666666666667,0.06228000000000011,0
2195,SMB,5.834,2020-04-03,Food & Beverage,Southeast,Spot,1965,5.0,5.0,0.9902200000000001,810.6899999999999,0.2,1.0,,0
2196,SMB,6.72,2023-05-01,Manufacturing,Southeast,Spot,842,4.0,3.0,0.901025,780.74,0.25,0.75,,0
2197,Enterprise,2.208,2024-07-30,Electronics,International,Spot,386,17.0,17.0,1.0654176470588237,3260.29,0.058823529411764705,1.0,-0.03131666666666688,0
2198,SMB,6.335,2021-05-22,Manufacturing,Northeast,Spot,1551,4.0,4.0,0.976,1107.37,0.25,1.0,-0.0027999999999999137,0
2199,Mid-Market,5.713,2019-12-06,Food & Beverage,Northeast,Contract,2084,8.0,5.0,0.9879375,1256.08,0.375,0.625,,0
2200,SMB,7.452,2019-01-14,Apparel,Southeast,Spot,2410,5.0,5.0,0.93352,754.54,0.2,1.0,,0
2201,Mid-Market,4.554,2021-05-27,Retail,Northeast,Spot,1546,9.0,9.0,0.9904222222222222,908.93,0.2222222222222222,1.0,-0.014566666666666728,0
2203,Occasional,10.589,2024-11-17,Manufacturing,Southeast,Spot,276,4.0,4.0,0.944125,565.53,0.5,1.0,,1
2207,SMB,5.429,2022-11-29,Apparel,Midwest,Spot,995,4.0,4.0,0.967775,410.23,0.0,1.0,,0
2208,SMB,5.719,2021-03-02,Apparel,Northeast,Spot,1632,4.0,4.0,0.9334250000000001,373.34000000000003,0.0,1.0,,0
2209,Mid-Market,4.55,2021-12-23,Manufacturing,West,Contract,1336,6.0,6.0,1.0166,827.14,0.3333333333333333,1.0,-0.0013333333333334085,0
2210,Mid-Market,4.564,2020-09-22,Manufacturing,Southeast,Contract,1793,10.0,9.0,0.9951699999999999,1692.77,0.2,0.9,-0.03352500000000003,0
2211,Occasional,8.303,2024-08-07,Food & Beverage,International,Spot,378,4.0,4.0,0.96705,414.96000000000004,0.25,1.0,0.00649999999999995,0
2212,SMB,4.877,2021-11-28,Pharma,International,Contract,1361,5.0,5.0,1.0229599999999999,722.5400000000001,0.4,1.0,-0.008950000000000014,0
2213,Occasional,8.196,2021-07-26,Pharma,Southeast,Spot,1486,2.0,2.0,0.9532,128.66,0.5,1.0,,0
2214,SMB,9.036,2023-08-08,Automotive,Northeast,Spot,743,6.0,6.0,0.95175,1225.49,0.16666666666666666,1.0,-0.02523333333333333,1
2215,Occasional,7.261,2021-06-29,Electronics,West,Spot,1513,3.0,3.0,0.9580333333333333,256.85,0.0,1.0,,0
2216,Mid-Market,3.946,2021-05-18,Automotive,Southeast,Contract,1555,10.0,9.0,0.95001,2053.11,0.2,0.9,0.04899999999999993,0
2217,Mid-Market,6.745,2020-07-07,Food & Beverage,Northeast,Spot,1870,13.0,13.0,1.0103384615384614,2173.1499999999996,0.3076923076923077,1.0,0.08407999999999993,0
2218,Occasional,8.56,2019-06-13,Manufacturing,Midwest,Spot,2260,1.0,1.0,0.9539,74.34,0.0,1.0,,0
2219,Occasional,7.9,2019-04-03,Apparel,Midwest,Spot,2331,1.0,1.0,0.895,284.73,0.0,1.0,,1
2220,Mid-Market,4.54,2021-09-07,Manufacturing,West,Spot,1443,10.0,10.0,1.0112400000000001,1470.44,0.2,1.0,-0.04809999999999992,0
2222,SMB,6.966,2020-09-26,Automotive,West,Spot,1789,2.0,1.0,1.0176,103.03,0.5,0.5,,0
2223,Mid-Market,4.623,2023-04-11,Automotive,West,Contract,862,15.0,14.0,0.9448000000000001,2127.87,0.13333333333333333,0.9333333333333333,0.05809999999999993,0
2224,Mid-Market,2.797,2021-03-02,Electronics,Midwest,Spot,1632,10.0,10.0,1.01455,1754.8400000000001,0.3,1.0,0.02743333333333331,0
2225,Occasional,7.182,2021-01-07,Manufacturing,Midwest,Spot,1686,2.0,1.0,1.05395,84.66,0.0,0.5,,0
2226,Mid-Market,3.916,2020-02-01,Retail,International,Spot,2027,12.0,12.0,1.01625,2108.47,0.4166666666666667,1.0,-0.030999999999999917,0
2227,SMB,7.176,2022-10-03,Retail,International,Spot,1052,3.0,2.0,0.9721000000000001,431.34000000000003,0.0,0.6666666666666666,0.009749999999999925,1
2228,Enterprise,3.513,2023-05-24,Automotive,West,Contract,819,12.0,12.0,1.0473416666666666,1970.79,0.3333333333333333,1.0,0.010399999999999965,0
2229,Enterprise,2.033,2021-05-02,Automotive,West,Spot,1571,12.0,11.0,1.057025,3029.41,0.4166666666666667,0.9166666666666666,-0.03672000000000031,0
2230,SMB,4.992,2022-07-06,Pharma,Midwest,Spot,1141,4.0,4.0,0.985625,319.04999999999995,0.25,1.0,-0.19599999999999995,0
2231,Mid-Market,5.485,2022-03-05,Pharma,Southeast,Contract,1264,10.0,9.0,0.95982,2768.48,0.1,0.9,-0.01550000000000007,0
2232,SMB,6.599,2020-10-21,Electronics,West,Spot,1764,6.0,5.0,0.9988666666666667,845.88,0.3333333333333333,0.8333333333333334,,0
2233,Mid-Market,4.034,2023-08-12,Manufacturing,Northeast,Contract,739,15.0,14.0,0.9517666666666666,2737.36,0.2,0.9333333333333333,0.06250714285714254,0
2234,Occasional,11.827,2022-09-10,Retail,Northeast,Spot,1075,4.0,3.0,0.9402,952.72,0.25,0.75,,1
2235,SMB,7.211,2019-06-10,Apparel,Southeast,Contract,2263,9.0,9.0,0.9659222222222223,1072.88,0.3333333333333333,1.0,-0.013749999999999929,0
2236,Occasional,9.546,2022-04-14,Retail,Midwest,Spot,1224,1.0,1.0,0.9395,26.09,0.0,1.0,,0
2237,Mid-Market,3.854,2021-08-06,Retail,Midwest,Spot,1475,12.0,12.0,1.0062083333333334,2370.0,0.16666666666666666,1.0,0.0813600000000001,0
2238,Mid-Market,5.779,2024-04-22,Automotive,Northeast,Contract,485,14.0,11.0,0.9548285714285714,1441.7399999999998,0.21428571428571427,0.7857142857142857,0.07509999999999983,0
2239,Mid-Market,5.806,2021-01-16,Pharma,Northeast,Spot,1677,10.0,10.0,1.0072699999999999,1452.7399999999998,0.2,1.0,-0.048833333333333395,0
2240,SMB,6.297,2025-05-16,Food & Beverage,Northeast,Contract,96,3.0,3.0,0.9868333333333333,456.66,0.0,1.0,,0
2241,Mid-Market,5.065,2023-02-06,Manufacturing,Southeast,Spot,926,13.0,11.0,1.0078692307692307,2205.51,0.07692307692307693,0.8461538461538461,-0.08093333333333341,0
2242,Enterprise,3.264,2019-11-15,Manufacturing,Northeast,Contract,2105,15.0,15.0,1.0427733333333333,3046.93,0.3333333333333333,1.0,0.0688200000000001,0
2243,Mid-Market,4.19,2021-09-09,Food & Beverage,West,Spot,1441,12.0,10.0,0.9956083333333333,1349.3600000000001,0.16666666666666666,0.8333333333333334,0.0445833333333332,0
2244,Mid-Market,4.384,2024-11-22,Electronics,Southeast,Contract,271,7.0,7.0,0.9626714285714286,1043.54,0.14285714285714285,1.0,,0
2245,Mid-Market,3.876,2020-09-11,Pharma,Southeast,Spot,1804,8.0,8.0,0.940525,983.6199999999999,0.125,1.0,0.05800000000000005,0
2246,Mid-Market,3.705,2023-09-13,Manufacturing,Southeast,Spot,707,6.0,6.0,1.07935,1003.14,0.5,1.0,,0
2247,Mid-Market,3.66,2024-03-22,Manufacturing,Midwest,Spot,516,4.0,4.0,0.99465,847.92,0.25,1.0,0.0917,0
2248,SMB,7.891,2023-08-14,Retail,West,Spot,737,3.0,3.0,1.0223666666666666,813.45,0.3333333333333333,1.0,0.05280000000000018,0
2249,Mid-Market,4.044,2019-08-09,Food & Beverage,Northeast,Contract,2203,14.0,11.0,0.9628428571428571,1704.0499999999997,0.21428571428571427,0.7857142857142857,0.04886428571428558,0
2250,Mid-Market,3.669,2021-06-30,Electronics,Southeast,Spot,1512,10.0,9.0,0.9911899999999999,1704.5,0.3,0.9,0.02643333333333331,0
2251,SMB,9.374,2021-04-27,Manufacturing,West,Spot,1576,6.0,5.0,0.9831833333333333,678.0200000000001,0.3333333333333333,0.8333333333333334,-0.10363333333333313,0
2252,SMB,5.464,2021-04-17,Pharma,Northeast,Contract,1586,8.0,8.0,0.9206,1303.87,0.125,1.0,0.03980000000000006,0
2253,Mid-Market,3.193,2024-11-10,Food & Beverage,West,Spot,283,8.0,7.0,1.01165,1545.98,0.125,0.875,0.04844999999999999,0
2254,SMB,5.373,2019-01-14,Manufacturing,International,Contract,2410,5.0,4.0,0.9715400000000001,304.17999999999995,0.2,0.8,-0.1331,0
2255,Occasional,9.716,2022-08-05,Apparel,Midwest,Spot,1111,1.0,1.0,0.8629,71.92,1.0,1.0,,0
2257,Occasional,10.213,2024-11-01,Electronics,Southeast,Spot,292,3.0,3.0,0.9495999999999999,702.96,0.0,1.0,,0
2258,SMB,8.527,2023-01-16,Food & Beverage,Southeast,Contract,947,5.0,5.0,0.93408,897.1199999999999,0.4,1.0,,0
2260,Mid-Market,4.797,2021-09-06,Food & Beverage,Northeast,Contract,1444,7.0,6.0,0.9738285714285714,1229.29,0.14285714285714285,0.8571428571428571,,0
2261,SMB,7.851,2023-01-28,Pharma,Southeast,Spot,935,4.0,3.0,0.9212,820.03,0.0,0.75,,0
2262,Occasional,10.034,2022-08-17,Manufacturing,Midwest,Spot,1099,2.0,2.0,1.0219,337.36,0.0,1.0,,0
2264,Mid-Market,4.811,2019-04-09,Retail,Northeast,Contract,2325,10.0,9.0,0.9416499999999999,1758.6599999999999,0.1,0.9,0.011333333333333417,0
2265,SMB,6.644,2024-12-23,Pharma,Midwest,Spot,240,5.0,5.0,1.01724,1673.04,0.4,1.0,,0
2266,Mid-Market,6.131,2020-02-27,Retail,Northeast,Contract,2001,10.0,9.0,0.99702,2334.0000000000005,0.2,0.9,-0.021730000000000027,0
2267,SMB,5.62,2021-05-14,Manufacturing,Southeast,Spot,1559,7.0,7.0,0.9794571428571428,1004.9299999999998,0.14285714285714285,1.0,0.10863333333333325,1
2268,SMB,7.668,2023-02-26,Electronics,Northeast,Spot,906,5.0,5.0,0.98288,960.1300000000001,0.6,1.0,-0.0906499999999999,0
2269,SMB,6.144,2022-11-02,Pharma,West,Spot,1022,3.0,3.0,0.9454333333333333,518.8,0.3333333333333333,1.0,,0
2270,Occasional,8.139,2022-06-06,Apparel,Midwest,Spot,1171,3.0,3.0,1.0000333333333333,308.8,0.6666666666666666,1.0,,1
2272,SMB,7.331,2024-03-31,Manufacturing,Northeast,Spot,507,3.0,2.0,1.0589666666666666,1092.9099999999999,0.6666666666666666,0.6666666666666666,,0
2274,Occasional,9.236,2023-05-24,Automotive,International,Spot,819,2.0,2.0,1.04165,277.81,0.0,1.0,,0
2276,Enterprise,3.607,2023-01-04,Apparel,Southeast,Contract,959,17.0,15.0,1.0432470588235294,2505.4900000000002,0.11764705882352941,0.8823529411764706,-0.02213142857142869,0
2277,SMB,6.318,2022-08-12,Food & Beverage,Northeast,Spot,1104,4.0,4.0,0.986125,476.63000000000005,0.0,1.0,0.10220000000000007,0
2278,Mid-Market,3.998,2024-06-08,Retail,Northeast,Contract,438,8.0,8.0,1.02355,2247.56,0.125,1.0,0.10254999999999992,0
2279,Occasional,9.502,2024-10-16,Apparel,Midwest,Spot,308,2.0,2.0,0.8682,133.54000000000002,0.0,1.0,,0
2280,SMB,6.613,2019-06-16,Retail,Northeast,Spot,2257,5.0,5.0,0.95586,893.0400000000002,0.2,1.0,0.002650000000000041,0
2281,Mid-Market,4.866,2025-01-26,Electronics,Midwest,Contract,206,4.0,4.0,0.987225,666.3799999999999,0.5,1.0,,0
2282,Mid-Market,4.881,2023-08-10,Manufacturing,International,Spot,741,24.0,22.0,0.9878125,2945.51,0.125,0.9166666666666666,-0.03747142857142849,0
2283,Mid-Market,4.372,2024-12-25,Pharma,Northeast,Contract,238,4.0,4.0,0.9544,937.8399999999999,0.25,1.0,,0
2284,SMB,7.554,2023-10-09,Retail,Northeast,Spot,681,7.0,6.0,1.010757142857143,1123.45,0.2857142857142857,0.8571428571428571,-0.15376666666666672,0
2285,Mid-Market,5.27,2025-03-07,Retail,West,Contract,166,6.0,6.0,0.9600333333333334,1430.84,0.3333333333333333,1.0,,0
2286,Mid-Market,5.298,2020-11-01,Pharma,Midwest,Contract,1753,11.0,11.0,0.9580090909090909,1741.19,0.2727272727272727,1.0,-0.24543333333333328,0
2288,SMB,8.576,2020-04-21,Retail,Southeast,Spot,1947,2.0,2.0,1.02405,346.84000000000003,0.5,1.0,,0
2289,Mid-Market,4.895,2020-09-06,Food & Beverage,Midwest,Contract,1809,7.0,7.0,0.9557,636.31,0.0,1.0,0.03325000000000011,0
2290,Mid-Market,4.37,2020-06-04,Automotive,International,Spot,1903,11.0,10.0,0.9999818181818182,2994.52,0.36363636363636365,0.9090909090909091,-0.007966666666666788,0
2291,Occasional,8.188,2021-12-11,Electronics,Northeast,Spot,1348,1.0,1.0,0.9969,81.82,0.0,1.0,,1
2292,SMB,7.303,2020-04-27,Food & Beverage,West,Spot,1941,8.0,6.0,0.9544125,3224.45,0.25,0.75,0.0675,0
2293,SMB,7.564,2020-01-21,Automotive,Midwest,Spot,2038,7.0,7.0,0.9878571428571429,1524.48,0.2857142857142857,1.0,0.03734999999999988,0
2294,Mid-Market,4.278,2022-06-29,Apparel,West,Spot,1148,8.0,8.0,0.97055,1100.3600000000001,0.25,1.0,-0.09106999999999998,0
2295,Mid-Market,3.369,2024-04-15,Electronics,Northeast,Spot,492,6.0,6.0,0.9814666666666666,1539.57,0.0,1.0,,0
2296,Enterprise,2.896,2019-11-27,Automotive,Southeast,Contract,2093,8.0,7.0,1.037,1021.8900000000001,0.25,0.875,0.1117999999999999,0
2297,SMB,6.36,2022-05-30,Apparel,Northeast,Spot,1178,2.0,2.0,0.9268000000000001,1192.1200000000001,0.0,1.0,,0
2298,Enterprise,2.092,2023-05-25,Pharma,International,Contract,818,16.0,15.0,1.01140625,3916.5299999999997,0.0,0.9375,-0.04382499999999978,0
2299,Enterprise,2.339,2023-09-15,Food & Beverage,Northeast,Contract,705,14.0,13.0,1.0761142857142858,3871.4999999999995,0.35714285714285715,0.9285714285714286,-0.030750000000000055,0
2300,SMB,5.751,2019-09-13,Industrial,Northeast,Spot,2168,4.0,4.0,0.948475,581.39,0.0,1.0,0.014800000000000035,0
2301,Occasional,6.673,2023-11-22,Automotive,West,Spot,637,2.0,2.0,0.89615,97.94,0.0,1.0,,0
2302,SMB,7.385,2019-03-07,Industrial,Southeast,Spot,2358,4.0,4.0,0.950875,841.12,0.0,1.0,,0
2303,SMB,6.805,2020-07-30,Apparel,Midwest,Spot,1847,6.0,5.0,0.9870666666666666,630.51,0.0,0.8333333333333334,-0.021050000000000013,0
2304,SMB,4.893,2021-02-16,Electronics,Southeast,Spot,1646,3.0,3.0,0.9747,476.01000000000005,0.3333333333333333,1.0,,0
2305,SMB,6.206,2024-09-08,Retail,Midwest,Spot,346,3.0,3.0,0.9544666666666667,604.01,0.0,1.0,,0
2306,Mid-Market,3.875,2020-04-12,Manufacturing,Northeast,Contract,1956,8.0,7.0,0.965225,1112.82,0.25,0.875,-0.19159999999999988,0
2307,SMB,6.501,2024-03-20,Industrial,Southeast,Spot,518,10.0,9.0,0.9789,957.6799999999998,0.3,0.9,-0.10021000000000013,0
2311,Occasional,8.473,2019-08-22,Retail,Northeast,Spot,2190,1.0,1.0,0.982,393.0,0.0,1.0,,1
2312,Enterprise,2.991,2020-06-24,Pharma,West,Contract,1883,12.0,12.0,1.0555083333333333,4140.05,0.16666666666666666,1.0,-0.03569999999999984,0
2313,Mid-Market,4.04,2024-02-16,Pharma,Northeast,Contract,551,8.0,8.0,0.9979750000000001,2985.04,0.5,1.0,0.05130000000000012,0
2314,Mid-Market,3.588,2020-04-24,Food & Beverage,Southeast,Contract,1944,13.0,13.0,0.9789615384615384,3762.34,0.3076923076923077,1.0,0.08579999999999999,0
2315,Mid-Market,4.996,2023-04-22,Apparel,Southeast,Spot,851,8.0,8.0,0.9801875,1055.43,0.25,1.0,,0
2316,Mid-Market,5.677,2021-06-29,Food & Beverage,Southeast,Contract,1513,13.0,13.0,0.9606384615384616,1584.56,0.23076923076923078,1.0,0.04575000000000018,0
2317,Mid-Market,3.783,2024-02-11,Industrial,West,Contract,556,9.0,9.0,1.0179222222222224,1772.68,0.0,1.0,,0
2318,SMB,7.176,2023-01-15,Automotive,Southeast,Spot,948,8.0,8.0,1.00665,1522.87,0.25,1.0,,0
2319,SMB,8.248,2022-11-26,Retail,West,Spot,998,4.0,3.0,0.97625,644.6899999999999,0.25,0.75,0.005699999999999927,0
2320,Occasional,5.775,2024-03-19,Electronics,West,Spot,519,3.0,3.0,0.9542,763.4,0.0,1.0,,1
2321,Enterprise,3.126,2025-05-14,Automotive,West,Contract,98,3.0,2.0,1.0362,148.04000000000002,0.6666666666666666,0.6666666666666666,,0
2322,Enterprise,2.565,2021-06-06,Pharma,West,Contract,1536,13.0,11.0,1.0599692307692308,2311.8699999999994,0.46153846153846156,0.8461538461538461,-0.04478000000000004,0
2323,Mid-Market,4.855,2022-07-11,Automotive,Northeast,Contract,1136,10.0,10.0,0.9595499999999999,1112.24,0.2,1.0,0.012179999999999969,0
2324,Mid-Market,3.669,2023-03-05,Electronics,International,Spot,899,8.0,7.0,0.9505250000000001,1133.5099999999998,0.0,0.875,0.018816666666666704,0
2325,Mid-Market,4.326,2024-06-27,Retail,West,Contract,419,14.0,13.0,0.9609785714285713,2480.64,0.14285714285714285,0.9285714285714286,0.00866666666666649,0
2326,Occasional,9.612,2022-03-19,Automotive,Midwest,Spot,1250,1.0,1.0,0.9004,21.86,0.0,1.0,,1
2327,Mid-Market,3.979,2021-07-01,Automotive,Northeast,Spot,1511,12.0,12.0,0.9915916666666668,1634.05,0.16666666666666666,1.0,0.03917999999999977,0
2328,Mid-Market,5.142,2024-08-23,Apparel,Northeast,Spot,362,10.0,10.0,1.00493,2111.42,0.2,1.0,0.0953250000000001,0
2329,SMB,6.916,2025-05-10,Food & Beverage,Midwest,Spot,102,1.0,1.0,1.0717,95.67,0.0,1.0,,0
2330,SMB,6.698,2022-10-17,Retail,Southeast,Spot,1038,3.0,3.0,0.9888,1025.77,1.0,1.0,,0
2331,SMB,5.476,2019-09-10,Apparel,West,Spot,2171,5.0,5.0,1.0502600000000002,506.78,0.0,1.0,,1
2332,Mid-Market,3.989,2020-12-06,Apparel,Southeast,Spot,1718,8.0,8.0,1.0110375,2391.4,0.125,1.0,-0.013299999999999867,0
2333,SMB,6.614,2022-02-01,Apparel,Midwest,Spot,1296,3.0,3.0,0.9811,770.36,0.3333333333333333,1.0,0.08850000000000002,0
2334,Mid-Market,5.51,2023-09-10,Manufacturing,Northeast,Spot,710,10.0,10.0,1.05566,1646.7600000000002,0.2,1.0,0.06680000000000008,0
2335,Mid-Market,4.379,2023-06-19,Apparel,Northeast,Contract,793,12.0,10.0,1.0107916666666668,2098.15,0.5,0.8333333333333334,0.027016666666666467,0
2336,SMB,6.616,2024-06-19,Apparel,Northeast,Contract,427,4.0,4.0,0.973525,314.92999999999995,0.25,1.0,,0
2337,Occasional,10.345,2019-03-15,Automotive,West,Spot,2350,1.0,1.0,0.8648,59.16,0.0,1.0,,0
2338,Mid-Market,4.015,2022-02-07,Pharma,Midwest,Spot,1290,6.0,6.0,0.9629833333333334,850.4200000000001,0.16666666666666666,1.0,,0
2339,SMB,4.959,2023-09-04,Apparel,International,Contract,716,6.0,6.0,0.9574666666666666,1040.0200000000002,0.16666666666666666,1.0,5.0000000000105516e-05,0
2341,Mid-Market,3.472,2019-12-13,Apparel,West,Spot,2077,12.0,11.0,0.9627833333333333,3015.99,0.16666666666666666,0.9166666666666666,0.21348,0
2342,Enterprise,2.979,2024-11-10,Apparel,Midwest,Contract,283,9.0,8.0,1.0138444444444445,1747.19,0.3333333333333333,0.8888888888888888,-0.11307999999999996,0
2343,SMB,5.953,2019-01-19,Automotive,West,Spot,2405,7.0,6.0,0.9783142857142858,939.71,0.2857142857142857,0.8571428571428571,0.009700000000000042,0
2344,Mid-Market,4.828,2020-04-24,Automotive,International,Contract,1944,14.0,14.0,0.9552071428571428,3293.1000000000004,0.14285714285714285,1.0,0.01031666666666664,0
2345,SMB,6.212,2024-08-24,Retail,West,Spot,361,8.0,7.0,0.9808,1859.82,0.25,0.875,0.035600000000000076,0
2346,Enterprise,2.666,2024-03-30,Automotive,Northeast,Contract,508,16.0,15.0,1.02256875,2904.67,0.125,0.9375,-0.055166666666666586,0
2348,Occasional,8.174,2023-01-03,Pharma,Northeast,Spot,960,3.0,2.0,0.9793666666666666,404.70000000000005,0.3333333333333333,0.6666666666666666,,1
2349,Mid-Market,5.406,2023-02-08,Pharma,Northeast,Contract,924,15.0,15.0,0.9754,2671.73,0.26666666666666666,1.0,0.029941666666666644,0
2350,Enterprise,1.953,2022-07-26,Apparel,West,Contract,1121,14.0,13.0,1.0262571428571428,10893.490000000002,0.14285714285714285,0.9285714285714286,0.06404999999999994,0
2351,Enterprise,2.194,2022-05-31,Food & Beverage,West,Contract,1177,14.0,13.0,1.0504714285714285,3787.53,0.14285714285714285,0.9285714285714286,0.0670799999999998,0
2352,Occasional,7.938,2022-06-05,Food & Beverage,Northeast,Spot,1172,3.0,2.0,1.0048333333333332,263.41,0.0,0.6666666666666666,-0.03330000000000011,0
2353,Mid-Market,4.846,2020-12-13,Automotive,Northeast,Contract,1711,4.0,4.0,0.989025,656.36,0.25,1.0,,0
2354,SMB,7.096,2024-09-09,Automotive,West,Spot,345,2.0,2.0,0.9479500000000001,644.13,0.0,1.0,,0
2355,Mid-Market,6.615,2021-05-18,Manufacturing,Northeast,Contract,1555,15.0,14.0,1.0240533333333333,2782.12,0.4666666666666667,0.9333333333333333,0.004066666666666663,0
2356,SMB,7.154,2023-01-27,Automotive,Northeast,Spot,936,2.0,2.0,1.0288499999999998,333.06,0.5,1.0,,0
2357,SMB,5.902,2023-06-18,Electronics,West,Spot,794,5.0,5.0,0.96752,1006.63,0.2,1.0,-0.058700000000000085,0
2358,SMB,7.163,2022-08-02,Manufacturing,West,Spot,1114,2.0,2.0,1.00485,492.6,0.0,1.0,,0
2359,Occasional,7.025,2023-01-28,Industrial,Midwest,Spot,935,1.0,1.0,1.0417,67.59,0.0,1.0,,1
2360,Mid-Market,5.887,2019-04-29,Manufacturing,Midwest,Spot,2305,9.0,9.0,0.9795,1208.24,0.2222222222222222,1.0,-0.027900000000000036,0
2361,Occasional,9.134,2021-02-08,Manufacturing,Southeast,Spot,1654,3.0,2.0,0.9642666666666667,159.13,0.0,0.6666666666666666,,1
2362,Enterprise,2.718,2021-12-27,Electronics,Northeast,Contract,1332,16.0,16.0,0.998475,1703.54,0.0,1.0,-0.083395,0
