customer_id,true_segment,true_beta,signup_date,industry,region,contract_type
1304,Mid-Market,4.485,2020-10-31,Manufacturing,Northeast,Spot
1305,SMB,7.576,2019-12-16,Retail,West,Spot
1306,Occasional,8.786,2024-01-05,Industrial,Midwest,Spot
1307,SMB,6.543,2019-06-26,Food & Beverage,Northeast,Spot
1308,SMB,6.275,2022-11-08,Apparel,West,Contract
1309,Enterprise,2.515,2023-06-09,Manufacturing,West,Contract
1310,Occasional,5.04,2024-05-17,Manufacturing,Southeast,Spot
1311,Mid-Market,4.446,2022-08-21,Pharma,Midwest,Contract
1312,Occasional,9.514,2022-08-14,Manufacturing,Midwest,Spot
1313,SMB,6.466,2024-01-27,Pharma,Northeast,Spot
1314,Enterprise,2.607,2024-09-10,Industrial,Northeast,Spot
1315,Enterprise,2.968,2020-05-28,Electronics,West,Contract
1316,SMB,6.474,2024-04-22,Pharma,International,Spot
1317,SMB,6.506,2022-01-30,Industrial,Midwest,Spot
1318,Enterprise,1.921,2019-08-28,Industrial,Midwest,Contract
1319,SMB,6.374,2023-01-31,Retail,Midwest,Contract
1320,Occasional,10.641,2025-07-07,Retail,Southeast,Spot
1321,SMB,6.903,2019-12-09,Industrial,Northeast,Contract
1322,SMB,7.504,2019-02-05,Industrial,Southeast,Spot
1323,Enterprise,2.18,2025-02-09,Electronics,International,Contract
1324,SMB,5.124,2022-12-24,Pharma,West,Spot
1325,Mid-Market,3.438,2020-06-17,Pharma,International,Contract
1326,Occasional,9.382,2024-04-13,Apparel,Northeast,Spot
1327,Mid-Market,4.363,2021-08-16,Automotive,Midwest,Contract
1328,SMB,5.339,2021-03-19,Electronics,Midwest,Spot
1329,Mid-Market,5.803,2020-12-06,Industrial,Northeast,Contract
1330,Mid-Market,4.814,2022-12-28,Retail,Northeast,Contract
1331,SMB,4.502,2019-11-24,Retail,West,Contract
1332,SMB,7.64,2021-05-31,Industrial,West,Spot
1333,SMB,6.9,2021-01-12,Manufacturing,Midwest,Contract
1334,Occasional,9.736,2019-05-28,Industrial,Southeast,Spot
1335,Occasional,8.141,2024-02-02,Electronics,Midwest,Spot
1336,Occasional,5.822,2019-01-21,Electronics,Northeast,Spot
1337,Mid-Market,3.389,2025-05-25,Retail,Northeast,Spot
1338,SMB,7.206,2019-08-19,Industrial,Midwest,Spot
1339,Occasional,9.907,2021-05-22,Electronics,Southeast,Spot
1340,Mid-Market,3.2,2019-08-28,Manufacturing,International,Contract
1341,Mid-Market,6.098,2021-06-12,Food & Beverage,Midwest,Spot
1342,SMB,4.885,2023-01-27,Manufacturing,Northeast,Spot
1343,SMB,8.742,2019-08-02,Automotive,Northeast,Spot
1344,SMB,5.869,2022-07-04,Retail,West,Spot
1345,Occasional,11.6,2024-02-23,Food & Beverage,Northeast,Spot
1346,SMB,6.802,2022-01-14,Food & Beverage,Northeast,Spot
1347,Mid-Market,4.519,2019-10-01,Retail,Southeast,Spot
1348,Mid-Market,4.017,2023-08-12,Retail,Southeast,Contract
1349,Mid-Market,4.353,2020-03-30,Pharma,Midwest,Contract
1350,Mid-Market,3.27,2019-02-10,Food & Beverage,Midwest,Contract
1351,SMB,7.625,2021-11-29,Manufacturing,Northeast,Spot
1352,Occasional,10.607,2020-10-21,Manufacturing,West,Spot
1353,Mid-Market,5.881,2019-03-11,Automotive,Southeast,Contract
1354,Mid-Market,4.246,2024-03-07,Apparel,Midwest,Spot
1355,Occasional,5.619,2022-12-31,Pharma,Northeast,Spot
1356,Enterprise,2.736,2025-01-24,Automotive,Midwest,Contract
1357,SMB,5.416,2022-03-15,Retail,Southeast,Spot
1358,SMB,5.944,2021-12-03,Apparel,Midwest,Spot
1359,SMB,6.815,2024-08-13,Automotive,Southeast,Spot
1360,Mid-Market,5.831,2019-07-18,Manufacturing,International,Contract
1361,SMB,10.029,2021-05-30,Pharma,Northeast,Spot
1362,Mid-Market,4.646,2024-04-28,Automotive,International,Contract
1363,SMB,6.961,2020-12-13,Pharma,International,Spot
1364,Enterprise,2.55,2024-11-25,Manufacturing,Southeast,Contract
1365,SMB,8.528,2020-11-22,Apparel,Southeast,Spot
1366,SMB,8.047,2021-10-04,Automotive,Southeast,Contract
1367,Mid-Market,5.887,2024-12-25,Retail,International,Contract
1368,Mid-Market,4.831,2020-08-15,Pharma,Midwest,Spot
1369,Mid-Market,5.368,2025-06-15,Pharma,Midwest,Contract
1370,Mid-Market,5.247,2019-04-18,Electronics,Northeast,Contract
1371,Mid-Market,5.161,2020-10-09,Retail,West,Spot
1372,Occasional,6.376,2022-12-10,Retail,Northeast,Spot
1373,Mid-Market,4.913,2022-12-17,Automotive,Northeast,Spot
1374,SMB,7.042,2025-01-24,Automotive,Southeast,Contract
1375,Occasional,7.446,2025-05-26,Food & Beverage,Midwest,Spot
1376,Mid-Market,4.39,2023-07-09,Industrial,West,Spot
1377,SMB,5.413,2023-05-26,Industrial,West,Spot
1378,Occasional,6.251,2021-02-11,Apparel,Northeast,Spot
1379,SMB,7.872,2024-05-15,Pharma,Southeast,Spot
1380,Mid-Market,6.324,2023-04-15,Industrial,West,Spot
1381,SMB,4.802,2019-02-28,Pharma,Midwest,Contract
1382,Enterprise,2.886,2024-07-19,Industrial,Northeast,Contract
1383,SMB,8.521,2021-05-25,Industrial,Southeast,Spot
1384,Occasional,8.871,2022-03-04,Manufacturing,Midwest,Spot
1385,Occasional,9.429,2022-03-29,Apparel,International,Spot
1386,Enterprise,1.985,2024-06-19,Apparel,West,Contract
1387,SMB,6.84,2020-10-14,Automotive,Northeast,Spot
1388,Mid-Market,3.784,2021-08-12,Electronics,West,Contract
1389,Occasional,6.512,2019-04-06,Automotive,Southeast,Spot
1390,Enterprise,2.779,2021-04-28,Food & Beverage,West,Contract
1391,Occasional,10.043,2019-08-04,Food & Beverage,Southeast,Spot
1392,Occasional,9.762,2022-11-20,Manufacturing,Northeast,Spot
1393,Mid-Market,4.604,2024-12-14,Electronics,Midwest,Contract
1394,Enterprise,3.146,2022-02-05,Industrial,Southeast,Contract
1395,Occasional,7.923,2025-01-29,Apparel,Northeast,Spot
1396,Mid-Market,4.613,2025-07-07,Apparel,Midwest,Spot
1397,SMB,3.42,2019-05-12,Industrial,West,Contract
1398,Occasional,8.524,2022-06-11,Electronics,West,Spot
1399,SMB,6.191,2022-07-10,Apparel,Southeast,Spot
1400,Mid-Market,4.962,2021-07-26,Electronics,Northeast,Spot
1401,SMB,7.385,2024-07-15,Automotive,Midwest,Spot
1402,Enterprise,2.843,2021-08-19,Food & Beverage,Southeast,Contract
1403,Occasional,5.68,2019-05-15,Automotive,Northeast,Spot
1404,Mid-Market,4.213,2022-08-27,Apparel,West,Spot
1405,Mid-Market,4.883,2020-05-06,Automotive,International,Contract
1406,Mid-Market,4.448,2021-05-14,Industrial,Northeast,Contract
1407,Occasional,8.268,2022-05-07,Automotive,West,Spot
1408,Mid-Market,3.176,2023-10-27,Electronics,Midwest,Contract
1409,Occasional,8.812,2020-11-08,Pharma,Southeast,Spot
1410,SMB,6.316,2021-07-15,Food & Beverage,Midwest,Spot
1411,Occasional,9.07,2019-06-15,Retail,Northeast,Spot
1412,Occasional,9.406,2021-07-24,Pharma,Northeast,Spot
1413,Occasional,9.191,2022-11-13,Food & Beverage,International,Spot
1414,Occasional,8.377,2023-02-11,Food & Beverage,Midwest,Spot
1415,Mid-Market,4.609,2020-12-15,Retail,Southeast,Contract
1416,SMB,7.458,2019-05-29,Pharma,Southeast,Spot
1417,SMB,5.58,2022-11-06,Pharma,International,Spot
1418,SMB,5.033,2023-05-15,Retail,Southeast,Spot
1419,Occasional,9.258,2019-07-27,Apparel,International,Spot
1420,Occasional,10.403,2022-05-14,Manufacturing,West,Spot
1421,SMB,6.514,2019-08-20,Manufacturing,Southeast,Spot
1422,SMB,6.638,2022-01-08,Food & Beverage,West,Spot
1423,SMB,6.182,2023-04-10,Food & Beverage,West,Contract
1424,Mid-Market,3.609,2023-10-18,Industrial,West,Spot
1425,Mid-Market,3.039,2023-10-05,Retail,Southeast,Spot
1426,Mid-Market,4.723,2024-01-21,Electronics,Northeast,Contract
1427,Mid-Market,5.039,2020-08-10,Apparel,Northeast,Spot
1428,Enterprise,2.67,2024-08-22,Manufacturing,Midwest,Contract
1429,SMB,8.073,2021-05-01,Industrial,West,Contract
1430,SMB,5.58,2021-07-01,Apparel,West,Spot
1431,Occasional,8.647,2024-04-01,Industrial,Midwest,Spot
1432,SMB,6.976,2021-03-07,Industrial,Northeast,Spot
1433,Enterprise,2.552,2019-07-02,Retail,Northeast,Contract
1434,Mid-Market,5.074,2023-10-06,Food & Beverage,West,Spot
1435,Mid-Market,5.11,2023-06-01,Apparel,Midwest,Contract
1436,Occasional,9.308,2022-11-17,Retail,West,Spot
1437,Mid-Market,2.861,2019-12-15,Food & Beverage,Northeast,Spot
1438,SMB,6.682,2023-03-19,Apparel,Southeast,Spot
1439,Occasional,8.502,2020-04-28,Automotive,International,Spot
1440,Occasional,7.765,2022-09-14,Food & Beverage,Northeast,Spot
1441,Mid-Market,3.375,2022-05-21,Automotive,Northeast,Contract
1442,Enterprise,2.183,2024-02-25,Apparel,Midwest,Contract
1443,Mid-Market,6.376,2025-07-05,Retail,Midwest,Contract
1444,Enterprise,2.564,2020-04-07,Electronics,International,Contract
1445,Mid-Market,3.658,2019-10-07,Industrial,International,Spot
1446,SMB,4.732,2022-09-15,Retail,West,Spot
1447,Occasional,9.637,2025-05-07,Retail,Northeast,Spot
1448,SMB,5.017,2020-01-20,Electronics,Midwest,Spot
1449,SMB,6.614,2022-04-01,Industrial,West,Spot
1450,Mid-Market,5.15,2021-09-18,Apparel,Southeast,Contract
1451,SMB,8.977,2021-02-13,Manufacturing,International,Spot
1452,SMB,7.295,2023-06-05,Food & Beverage,Midwest,Contract
1453,Occasional,7.912,2020-12-20,Industrial,Northeast,Spot
1454,Occasional,9.418,2022-04-15,Manufacturing,Midwest,Spot
1455,Mid-Market,3.982,2024-08-20,Pharma,West,Spot
1456,Mid-Market,4.672,2021-07-13,Food & Beverage,Northeast,Contract
1457,Mid-Market,4.03,2019-02-21,Automotive,Southeast,Contract
1458,SMB,4.529,2024-11-24,Automotive,West,Spot
1459,Occasional,8.845,2020-10-30,Automotive,Northeast,Spot
1460,Mid-Market,5.105,2024-02-25,Retail,Southeast,Contract
1461,SMB,2.867,2024-02-01,Food & Beverage,West,Spot
1462,SMB,7.48,2022-07-05,Apparel,West,Spot
1463,Mid-Market,4.723,2019-08-02,Food & Beverage,Midwest,Contract
1464,Mid-Market,4.197,2025-05-02,Apparel,International,Spot
1465,SMB,6.485,2023-07-16,Apparel,International,Contract
1466,SMB,7.97,2021-10-30,Electronics,Midwest,Spot
1467,SMB,5.543,2024-09-10,Retail,Northeast,Contract
1468,Mid-Market,3.655,2024-04-02,Industrial,West,Contract
1469,SMB,7.02,2024-01-26,Automotive,Southeast,Contract
1470,Mid-Market,4.841,2020-02-13,Industrial,West,Spot
1471,Occasional,8.314,2023-03-21,Electronics,Midwest,Spot
1472,Mid-Market,3.509,2020-11-26,Electronics,Southeast,Contract
1473,Mid-Market,4.985,2019-07-11,Electronics,Midwest,Contract
1474,SMB,7.615,2021-04-03,Retail,Midwest,Spot
1475,SMB,6.063,2019-09-11,Manufacturing,International,Contract
1476,SMB,6.089,2019-09-15,Electronics,Northeast,Spot
1477,SMB,6.63,2023-11-06,Industrial,International,Contract
1478,Occasional,8.275,2022-05-06,Manufacturing,Northeast,Spot
1479,SMB,7.251,2021-08-26,Pharma,West,Spot
1480,SMB,6.583,2020-04-13,Pharma,International,Contract
1481,Mid-Market,6.964,2024-02-21,Electronics,Southeast,Contract
1482,Enterprise,3.23,2023-03-25,Industrial,Northeast,Spot
1483,SMB,7.769,2022-11-26,Retail,West,Spot
1484,Mid-Market,5.815,2020-04-07,Automotive,West,Spot
1485,SMB,6.046,2019-10-28,Apparel,Southeast,Contract
1486,Enterprise,2.54,2019-10-28,Electronics,Midwest,Contract
1487,Occasional,7.987,2019-03-02,Automotive,West,Spot
1488,SMB,5.006,2025-06-17,Food & Beverage,Northeast,Spot
1489,Occasional,6.167,2021-06-14,Industrial,Midwest,Spot
1490,SMB,8.972,2023-05-22,Retail,Southeast,Spot
1491,Enterprise,2.155,2025-07-19,Retail,Northeast,Contract
1492,SMB,5.874,2025-03-30,Pharma,West,Contract
1493,SMB,5.918,2021-02-19,Industrial,Southeast,Spot
1494,SMB,6.521,2022-04-07,Retail,International,Spot
1495,Mid-Market,5.247,2022-02-01,Automotive,Midwest,Contract
1496,SMB,6.681,2019-03-23,Industrial,Midwest,Contract
1497,Occasional,9.413,2024-02-14,Food & Beverage,Southeast,Spot
1498,SMB,6.136,2022-10-30,Automotive,Southeast,Spot
1499,Mid-Market,4.523,2021-06-23,Automotive,West,Contract
1500,SMB,6.579,2022-09-21,Manufacturing,West,Spot
1501,SMB,6.552,2023-11-26,Automotive,West,Spot
1502,Occasional,9.17,2019-02-06,Apparel,Southeast,Spot
1503,Mid-Market,2.855,2023-04-23,Retail,Southeast,Spot
1504,Mid-Market,3.41,2024-09-28,Pharma,Northeast,Contract
1505,SMB,6.81,2023-11-04,Apparel,West,Spot
1506,SMB,3.771,2023-02-18,Automotive,Southeast,Spot
1507,SMB,8.857,2019-08-09,Automotive,Midwest,Spot
1508,SMB,6.423,2023-12-19,Food & Beverage,Midwest,Spot
1509,Mid-Market,5.755,2024-01-02,Electronics,Southeast,Contract
1510,SMB,7.297,2022-04-17,Manufacturing,West,Spot
1511,Mid-Market,3.889,2022-11-19,Retail,Midwest,Contract
1512,Mid-Market,3.971,2023-02-14,Apparel,International,Spot
1513,SMB,4.946,2019-10-22,Industrial,Northeast,Spot
1514,SMB,6.035,2020-09-18,Retail,Midwest,Spot
1515,Occasional,10.159,2024-04-13,Apparel,Northeast,Spot
1516,Mid-Market,4.451,2025-06-29,Pharma,West,Spot
1517,Mid-Market,3.644,2020-10-19,Manufacturing,Midwest,Spot
1518,Occasional,7.95,2021-09-02,Manufacturing,Southeast,Spot
1519,Mid-Market,3.496,2025-02-06,Electronics,West,Spot
1520,Mid-Market,4.555,2020-01-31,Apparel,Southeast,Contract
1521,Mid-Market,3.798,2020-09-27,Electronics,Northeast,Contract
1522,SMB,5.793,2019-05-17,Automotive,Midwest,Spot
1523,Occasional,11.833,2020-07-25,Electronics,Northeast,Spot
1524,SMB,8.364,2023-03-30,Retail,West,Spot
1525,SMB,5.897,2021-04-27,Retail,West,Spot
1526,Mid-Market,3.933,2025-07-22,Food & Beverage,West,Contract
1527,Mid-Market,3.897,2024-12-10,Food & Beverage,West,Contract
1528,SMB,7.51,2024-12-21,Apparel,West,Spot
1529,Mid-Market,5.07,2023-11-04,Food & Beverage,Southeast,Contract
1530,Mid-Market,4.391,2023-09-06,Manufacturing,Northeast,Spot
1531,Mid-Market,4.439,2022-05-26,Manufacturing,Southeast,Contract
1532,Mid-Market,5.137,2025-08-09,Pharma,International,Spot
1533,SMB,5.819,2019-08-21,Electronics,International,Spot
1534,SMB,6.057,2023-10-27,Apparel,West,Spot
1535,Enterprise,2.354,2019-12-08,Industrial,Northeast,Spot
1536,SMB,6.305,2021-04-06,Electronics,Northeast,Spot
1537,SMB,8.141,2020-09-14,Pharma,West,Spot
1538,SMB,4.332,2023-01-03,Automotive,Northeast,Spot
1539,SMB,5.021,2024-03-31,Manufacturing,Midwest,Spot
1540,SMB,4.263,2019-07-14,Pharma,Southeast,Contract
1541,SMB,5.295,2023-01-05,Electronics,Southeast,Contract
1542,Mid-Market,4.472,2020-06-23,Apparel,West,Spot
1543,Mid-Market,4.35,2019-07-07,Apparel,International,Contract
1544,Mid-Market,5.023,2021-10-13,Manufacturing,West,Spot
1545,SMB,5.626,2022-11-16,Manufacturing,Midwest,Spot
1546,Mid-Market,5.201,2020-05-06,Retail,Southeast,Spot
1547,Mid-Market,4.468,2021-08-07,Retail,International,Spot
1548,SMB,4.663,2025-05-10,Retail,Midwest,Spot
1549,Mid-Market,4.673,2021-04-24,Apparel,Midwest,Contract
1550,Mid-Market,3.896,2025-08-21,Industrial,West,Spot
1551,Mid-Market,3.825,2024-07-24,Food & Beverage,Northeast,Spot
1552,SMB,5.719,2021-06-22,Industrial,Northeast,Spot
1553,Mid-Market,5.292,2022-11-05,Apparel,West,Spot
1554,Mid-Market,5.0,2023-09-23,Automotive,Midwest,Contract
1555,Mid-Market,5.01,2022-02-05,Apparel,Northeast,Contract
1556,SMB,4.182,2021-09-19,Manufacturing,Southeast,Spot
1557,Occasional,8.192,2021-03-13,Pharma,International,Spot
1558,SMB,5.378,2019-12-06,Pharma,Midwest,Contract
1559,SMB,8.041,2019-03-02,Apparel,Midwest,Spot
1560,Occasional,7.4,2021-03-31,Automotive,Northeast,Spot
1561,Occasional,7.21,2024-04-21,Retail,International,Contract
1562,SMB,7.084,2020-07-22,Apparel,West,Spot
1563,Occasional,6.026,2020-03-13,Automotive,Midwest,Spot
1564,Occasional,11.252,2021-03-09,Retail,Southeast,Spot
1565,SMB,6.825,2022-12-29,Food & Beverage,West,Contract
1566,SMB,5.397,2020-06-07,Industrial,West,Spot
1567,Mid-Market,4.853,2020-06-20,Retail,West,Contract
1568,Enterprise,2.7,2019-10-01,Manufacturing,International,Contract
1569,SMB,4.757,2021-03-19,Automotive,Midwest,Spot
1570,SMB,5.233,2020-06-13,Manufacturing,Southeast,Spot
1571,Mid-Market,4.642,2024-07-16,Apparel,Midwest,Spot
1572,SMB,6.548,2025-01-14,Industrial,West,Spot
1573,SMB,7.642,2021-06-21,Food & Beverage,Southeast,Contract
1574,Occasional,10.994,2019-07-27,Food & Beverage,Northeast,Spot
1575,Mid-Market,5.227,2019-08-01,Food & Beverage,West,Spot
1576,Mid-Market,5.442,2021-03-01,Electronics,Southeast,Contract
1577,SMB,7.683,2022-02-02,Food & Beverage,West,Contract
1578,Occasional,9.761,2022-07-10,Pharma,Northeast,Spot
1579,Occasional,7.366,2021-01-10,Industrial,Southeast,Spot
1580,Occasional,11.698,2021-05-13,Industrial,Southeast,Spot
1581,Occasional,8.237,2020-11-21,Automotive,West,Spot
1582,Mid-Market,5.42,2022-06-14,Retail,West,Contract
1583,Mid-Market,4.509,2023-08-24,Electronics,Southeast,Spot
1584,Mid-Market,5.848,2019-04-16,Automotive,Midwest,Contract
1585,SMB,7.357,2022-03-11,Pharma,Northeast,Spot
1586,Occasional,8.37,2023-04-29,Electronics,West,Spot
1587,Mid-Market,4.806,2023-06-26,Electronics,International,Spot
1588,SMB,5.715,2022-10-04,Retail,West,Spot
1589,Mid-Market,5.169,2022-07-02,Electronics,Northeast,Spot
1590,Mid-Market,4.854,2023-07-17,Food & Beverage,Midwest,Contract
1591,Mid-Market,4.822,2021-07-10,Food & Beverage,Southeast,Spot
1592,Enterprise,2.413,2022-10-13,Pharma,Northeast,Spot
1593,Occasional,11.1,2021-02-16,Electronics,Northeast,Spot
1594,Mid-Market,3.938,2021-12-02,Manufacturing,Northeast,Spot
1595,Occasional,9.854,2019-10-30,Industrial,Northeast,Spot
1596,SMB,6.629,2021-05-02,Food & Beverage,West,Spot
1597,Mid-Market,5.231,2019-12-12,Electronics,Southeast,Contract
1598,Mid-Market,7.161,2020-07-05,Apparel,West,Contract
1599,SMB,6.214,2021-10-18,Pharma,International,Spot
1600,Mid-Market,4.263,2022-05-02,Pharma,Midwest,Spot
1601,Occasional,12.322,2025-04-12,Manufacturing,Midwest,Spot
1602,Mid-Market,4.664,2019-03-05,Apparel,West,Contract
1603,SMB,6.359,2024-12-27,Manufacturing,Northeast,Spot
1604,SMB,9.045,2021-03-10,Automotive,Southeast,Contract
1605,Mid-Market,4.198,2023-10-30,Food & Beverage,Midwest,Contract
1606,Mid-Market,4.161,2023-07-09,Food & Beverage,West,Contract
1607,Occasional,9.198,2025-06-22,Food & Beverage,West,Contract
1608,Mid-Market,5.99,2019-09-22,Food & Beverage,West,Spot
1609,Mid-Market,3.994,2025-06-13,Apparel,West,Contract
1610,SMB,4.486,2019-06-03,Food & Beverage,Midwest,Contract
1611,Mid-Market,4.173,2024-11-06,Manufacturing,West,Contract
1612,SMB,6.318,2023-05-08,Pharma,West,Spot
1613,SMB,8.054,2022-03-19,Electronics,Midwest,Spot
1614,Mid-Market,3.171,2021-08-26,Retail,International,Contract
1615,Occasional,8.165,2019-08-16,Automotive,West,Contract
1616,Mid-Market,3.918,2024-05-06,Electronics,Midwest,Spot
1617,Enterprise,2.843,2023-11-08,Pharma,Northeast,Contract
1618,SMB,4.841,2025-04-01,Manufacturing,Northeast,Spot
1619,Occasional,7.821,2023-11-14,Electronics,West,Spot
1620,Enterprise,2.861,2025-05-19,Food & Beverage,Northeast,Contract
1621,Mid-Market,3.062,2024-11-29,Manufacturing,Midwest,Contract
1622,SMB,5.828,2021-11-02,Industrial,Midwest,Spot
1623,SMB,5.965,2023-09-10,Electronics,West,Spot
1624,Mid-Market,5.169,2020-10-05,Pharma,West,Contract
1625,Mid-Market,7.12,2024-04-20,Pharma,West,Spot
1626,SMB,6.332,2023-01-21,Food & Beverage,Southeast,Spot
1627,Mid-Market,4.27,2021-12-08,Pharma,Northeast,Contract
1628,Mid-Market,3.1,2023-03-10,Pharma,West,Contract
1629,Mid-Market,5.41,2020-11-05,Retail,Northeast,Contract
1630,Mid-Market,3.946,2023-02-24,Apparel,Midwest,Spot
1631,SMB,4.685,2022-03-02,Retail,International,Contract
1632,Occasional,5.845,2021-02-22,Food & Beverage,Midwest,Spot
1633,SMB,7.314,2025-07-03,Electronics,Midwest,Spot
1634,SMB,7.4,2019-06-05,Food & Beverage,West,Contract
1635,Occasional,8.354,2024-01-19,Retail,West,Spot
1636,Mid-Market,5.769,2020-05-26,Apparel,Southeast,Spot
1637,Mid-Market,4.346,2020-06-25,Food & Beverage,Midwest,Spot
1638,Occasional,10.631,2020-01-12,Retail,Northeast,Spot
1639,Mid-Market,4.031,2019-09-07,Retail,Midwest,Spot
1640,SMB,7.21,2019-10-29,Pharma,Southeast,Contract
1641,SMB,5.556,2024-07-20,Apparel,Midwest,Spot
1642,Mid-Market,4.44,2025-03-05,Pharma,West,Contract
1643,SMB,6.704,2022-11-24,Apparel,Northeast,Spot
1644,Mid-Market,5.282,2019-02-03,Automotive,Midwest,Contract
1645,Mid-Market,4.395,2024-10-06,Automotive,Northeast,Contract
1646,SMB,5.521,2023-01-05,Industrial,Southeast,Spot
1647,Mid-Market,4.153,2022-06-22,Industrial,Northeast,Spot
1648,SMB,6.201,2025-04-26,Automotive,Northeast,Spot
1649,Occasional,9.758,2021-09-24,Food & Beverage,International,Spot
1650,SMB,9.184,2021-05-26,Pharma,International,Spot
1651,Mid-Market,4.421,2024-03-13,Pharma,West,Contract
1652,Mid-Market,3.455,2022-07-07,Manufacturing,Midwest,Spot
1653,Mid-Market,4.957,2023-10-12,Apparel,West,Contract
1654,Mid-Market,2.992,2023-08-22,Pharma,West,Spot
1655,Occasional,8.832,2024-08-06,Pharma,Midwest,Spot
1656,Mid-Market,4.2,2021-02-11,Automotive,Northeast,Contract
1657,Mid-Market,5.283,2019-06-25,Apparel,West,Contract
1658,Occasional,7.208,2022-03-09,Industrial,International,Spot
1659,Mid-Market,4.873,2023-04-26,Industrial,Southeast,Spot
1660,Enterprise,3.044,2024-06-12,Automotive,Midwest,Contract
1661,Mid-Market,5.131,2020-10-12,Electronics,Southeast,Contract
1662,SMB,6.715,2023-12-20,Manufacturing,Southeast,Spot
1663,SMB,5.175,2024-07-19,Electronics,West,Spot
1664,Mid-Market,4.541,2024-05-22,Apparel,Southeast,Spot
1665,Occasional,9.163,2024-05-21,Automotive,International,Spot
1666,Occasional,10.421,2025-08-01,Industrial,West,Spot
1667,Occasional,9.489,2023-05-29,Apparel,Northeast,Spot
1668,Mid-Market,5.653,2021-06-20,Apparel,West,Spot
1669,Enterprise,3.312,2021-11-28,Industrial,West,Contract
1670,Occasional,9.067,2023-12-25,Apparel,Midwest,Spot
1671,Mid-Market,5.432,2020-07-29,Manufacturing,Midwest,Spot
1672,SMB,6.816,2023-01-07,Pharma,West,Spot
1673,SMB,4.978,2022-10-26,Electronics,Southeast,Contract
1674,Mid-Market,5.002,2023-06-12,Apparel,Northeast,Spot
1675,SMB,5.161,2021-10-22,Apparel,Southeast,Spot
1676,Occasional,7.525,2023-12-07,Electronics,Southeast,Spot
1677,SMB,5.351,2019-06-23,Electronics,West,Spot
1678,SMB,6.067,2023-12-31,Retail,Northeast,Contract
1679,Occasional,10.187,2024-05-30,Electronics,Midwest,Spot
1680,SMB,7.724,2024-11-26,Automotive,Midwest,Spot
1681,SMB,7.294,2025-02-24,Apparel,West,Spot
1682,SMB,7.228,2021-04-30,Industrial,Midwest,Spot
1683,SMB,5.281,2019-04-23,Industrial,International,Contract
1684,Mid-Market,5.435,2023-05-11,Automotive,International,Contract
1685,Mid-Market,5.275,2019-08-08,Manufacturing,Northeast,Contract
1686,Mid-Market,4.204,2020-11-13,Electronics,West,Contract
1687,SMB,5.95,2023-09-07,Retail,Northeast,Spot
1688,SMB,6.926,2022-12-18,Retail,West,Spot
1689,SMB,5.846,2023-01-17,Manufacturing,Midwest,Spot
1690,Mid-Market,3.39,2024-01-04,Electronics,Southeast,Spot
1691,SMB,6.266,2020-02-06,Retail,Southeast,Spot
1692,Occasional,3.789,2024-04-10,Automotive,Southeast,Spot
1693,Mid-Market,4.978,2022-11-29,Pharma,West,Contract
1694,SMB,7.13,2021-10-20,Apparel,West,Spot
1695,SMB,6.181,2022-02-03,Apparel,Northeast,Spot
1696,SMB,6.871,2022-05-23,Industrial,Southeast,Spot
1697,Mid-Market,5.091,2022-09-02,Manufacturing,Southeast,Spot
1698,SMB,8.511,2021-03-23,Electronics,Midwest,Spot
1699,Occasional,9.413,2020-06-27,Electronics,Northeast,Spot
1700,SMB,6.394,2020-02-16,Pharma,Southeast,Spot
1701,Occasional,12.913,2021-04-09,Pharma,West,Spot
1702,Occasional,6.387,2020-09-26,Automotive,Midwest,Spot
1703,Mid-Market,5.581,2022-06-10,Pharma,West,Contract
1704,SMB,8.015,2025-01-30,Manufacturing,Midwest,Spot
1705,SMB,7.271,2019-09-21,Pharma,Midwest,Spot
1706,Occasional,8.414,2021-01-22,Industrial,Midwest,Spot
1707,Mid-Market,3.757,2019-04-30,Pharma,Southeast,Spot
1708,Mid-Market,3.784,2025-07-01,Pharma,Southeast,Contract
1709,Occasional,8.787,2023-09-03,Manufacturing,International,Spot
1710,Mid-Market,5.014,2020-08-10,Retail,West,Spot
1711,SMB,4.839,2021-10-05,Manufacturing,West,Spot
1712,Mid-Market,4.536,2023-10-27,Retail,Northeast,Contract
1713,Occasional,8.06,2025-05-21,Food & Beverage,Northeast,Spot
1714,Occasional,10.458,2022-10-29,Industrial,Northeast,Spot
1715,Mid-Market,2.903,2020-10-21,Food & Beverage,International,Contract
1716,SMB,5.277,2023-08-24,Apparel,West,Spot
1717,Mid-Market,4.938,2023-07-28,Automotive,Midwest,Contract
1718,SMB,5.6,2023-04-18,Automotive,International,Spot
1719,SMB,5.574,2019-04-22,Apparel,Northeast,Spot
1720,SMB,6.492,2023-09-17,Automotive,Midwest,Spot
1721,Enterprise,3.098,2019-02-17,Electronics,Northeast,Contract
1722,Mid-Market,2.933,2025-01-14,Food & Beverage,Southeast,Contract
1723,SMB,7.338,2024-11-17,Food & Beverage,International,Contract
1724,SMB,8.106,2022-10-04,Automotive,West,Spot
1725,SMB,6.97,2023-04-23,Food & Beverage,Northeast,Spot
1726,Enterprise,2.133,2019-06-15,Industrial,Southeast,Contract
1727,Mid-Market,3.749,2024-10-30,Manufacturing,Midwest,Contract
1728,Occasional,9.556,2020-10-21,Manufacturing,Northeast,Spot
1729,Enterprise,2.148,2020-09-30,Apparel,Midwest,Contract
